pk	interventions	tissue	time_unit	time	substance_name	pktype	unit	figure	group_pk	mean	auc_end	kel	se	individual_pk	value	sd	cv	median	max	min
661	238	plasma	h	[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 24.0, 32.0, 48.0]	caffeine	concentration	µmol/l	/media/data/Carrillo2000a_Fig1.png	207.0	[11.07, 9.03, 6.43, 5.03, 2.87, 1.65, 1.25, 0.26, None, None]			[0.970453502234909, 0.728958160664931, 0.73790243257493, 0.612682625834942, 0.693181073024935, 0.661876121339938, 0.406964371904962, 0.084970583144992, None, None]			[2.17, 1.63, 1.65, 1.37, 1.55, 1.48, 0.91, 0.19, None, None]	[0.196025293586269, 0.180509413067553, 0.256609642301711, 0.272365805168986, 0.54006968641115, 0.896969696969697, 0.728, 0.730769230769231, None, None]			
663	238	saliva	h	[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 24.0, 32.0, 48.0]	caffeine	concentration	µmol/l	/media/data/Carrillo2000a_Fig1.png	204.0	[None, 6.31, 5.25, 4.44, 3.26, 2.3, 1.77, 1.3, 1.11, 0.46, 0.28, None]			[None, 0.505581348548381, 0.417193000900063, 0.502045814642449, 0.29698484809835, 0.215667568261897, 0.226274169979695, 0.159099025766973, 0.106066017177982, 0.0601040764008565, 0.0247487373415292, None]			[None, 1.43, 1.18, 1.42, 0.84, 0.61, 0.64, 0.45, 0.3, 0.17, 0.07, None]	[None, 0.22662440570523, 0.224761904761905, 0.31981981981982, 0.257668711656442, 0.265217391304348, 0.361581920903955, 0.346153846153846, 0.27027027027027, 0.369565217391304, 0.25, None]			
665	238	saliva	h	[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 24.0, 32.0, 48.0]	caffeine	concentration	µmol/l	/media/data/Carrillo2000a_Fig1.png	205.0	[None, 5.72, 4.7, 3.81, 2.35, 1.62, 1.33, 0.92, 0.75, 0.48, 0.36, None]			[None, 0.495, 0.425, 0.705, 0.395, 0.6, 0.5, 0.385, 0.32, 0.095, 0.04, None]			[None, 0.99, 0.85, 1.41, 0.79, 1.2, 1.0, 0.77, 0.64, 0.19, 0.08, None]	[None, 0.173076923076923, 0.180851063829787, 0.37007874015748, 0.336170212765957, 0.740740740740741, 0.75187969924812, 0.83695652173913, 0.853333333333333, 0.395833333333333, 0.222222222222222, None]			
748	354	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 4.0, 6.0, 8.0, 10.0, 24.0]	paraxanthine	concentration	µg/ml	/media/data/Perera2011_Fig1.png	243.0	[0.407, 0.546, 0.616, 0.66, 0.696, 0.786, 0.788, 0.765, 0.692, 0.312]	14.280750000000001	0.05636557202194125	[0.0514859204054856, 0.059336610396393, 0.059336610396393, 0.0567805717947022, 0.0463738432021041, 0.059336610396393, 0.0412617659987225, 0.0463738432021041, 0.059336610396393, 0.0412617659987225]			[0.282, 0.325, 0.325, 0.311, 0.254, 0.325, 0.226, 0.254, 0.325, 0.226]	[0.692874692874693, 0.595238095238095, 0.527597402597403, 0.471212121212121, 0.364942528735632, 0.413486005089059, 0.286802030456853, 0.33202614379085, 0.469653179190751, 0.724358974358974]			
667	238	saliva	h	[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 24.0, 32.0, 48.0]	caffeine	concentration	µmol/l	/media/data/Carrillo2000a_Fig1.png	206.0	[None, 9.84, 8.54, 7.74, 6.2, 5.15, 4.34, 3.41, 3.02, 1.8, 1.25, 0.74]		0.056497858509479186	[None, 0.465403051128804, 0.367423461417477, 0.485815465651997, 0.579712572458685, 0.669527196360735, 0.698104576693206, 0.718516991216399, 0.653197264742181, 0.493980431461274, 0.285773803324704, 0.187794213613377]			[None, 1.14, 0.9, 1.19, 1.42, 1.64, 1.71, 1.76, 1.6, 1.21, 0.7, 0.46]	[None, 0.115853658536585, 0.105386416861827, 0.15374677002584, 0.229032258064516, 0.318446601941748, 0.394009216589862, 0.516129032258065, 0.529801324503311, 0.672222222222222, 0.56, 0.621621621621622]			
669	238	saliva	h	[1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 24.0, 32.0, 48.0]	caffeine	concentration	µmol/l	/media/data/Carrillo2000a_Fig1.png	207.0	[None, 7.19, 5.06, 3.83, 2.38, 1.63, 1.35, 0.92, 0.76, 0.42, 0.25, None]			[None, 0.702125344934934, 0.617154761789942, 0.769207384259928, 0.755790976394929, 0.545600586509949, 0.375659420219965, 0.344354468534968, 0.290688837074973, 0.116275534829989, 0.0402492235949962, None]			[None, 1.57, 1.38, 1.72, 1.69, 1.22, 0.84, 0.77, 0.65, 0.26, 0.09, None]	[None, 0.218358831710709, 0.272727272727273, 0.449086161879896, 0.710084033613445, 0.748466257668712, 0.622222222222222, 0.83695652173913, 0.855263157894737, 0.619047619047619, 0.36, None]			
670	238	urine	h	[4.0, 8.0, 24.0]	caffeine	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	204.0	[9.13, 18.73, 30.51]	449.64									
671	238	urine	h	[4.0, 8.0, 24.0]	caffeine	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	205.0	[7.32, 16.39, 25.69]	384.06									
672	238	urine	h	[4.0, 8.0, 24.0]	caffeine	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	206.0	[9.06, 18.06, 42.92]	542.08									
673	238	urine	h	[4.0, 8.0, 24.0]	caffeine	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	207.0	[8.86, 18.93, 29.98]	446.85999999999996									
674	238	urine	h	[4.0, 8.0, 24.0]	17U	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	204.0	[3.64, 5.11, 6.67]	111.74000000000001									
675	238	urine	h	[4.0, 8.0, 24.0]	17U	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	205.0	[1.85, 2.63, 3.2]	55.6									
676	238	urine	h	[4.0, 8.0, 24.0]	17U	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	206.0	[6.3, 9.4, 14.44]	222.12									
677	238	urine	h	[4.0, 8.0, 24.0]	17U	cum_amount	µmol	/media/data/Carrillo2000a_Fig2.png	207.0	[1.68, 2.41, 3.76]	57.54									
750	354	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 4.0, 6.0, 8.0, 10.0, 24.0]	paraxanthine/caffeine	ratio	-	/media/data/Perera2011_Fig1.png	243.0	[None, 0.316, 0.318, 0.352, 0.395, 0.554, 0.718, 0.879, 0.989, 1.892]		-0.07844934902111923	[None, 0.0505730494763103, 0.0458261206445989, 0.0480170108746196, 0.0525813655204959, 0.0943908540767236, 0.138391232862972, 0.209777739524479, 0.285911175017697, 2.46876814086162]			[None, 0.277, 0.251, 0.263, 0.288, 0.517, 0.758, 1.149, 1.566, 13.522]	[None, 0.876582278481013, 0.789308176100629, 0.747159090909091, 0.729113924050633, 0.933212996389892, 1.05571030640669, 1.30716723549488, 1.58341759352882, 7.14693446088795]			
752	354	saliva	h	[0.0, 0.5, 1.0, 1.5, 2.0, 4.0, 6.0, 8.0, 10.0, 24.0]	caffeine	concentration	µg/ml	/media/data/Perera2011_Fig1.png	244.0	[0.286, 1.486, 1.188, 1.091, 1.054, 0.819, 0.608, 0.477, 0.39, 0.1]	10.8995	0.10772838508411872	[0.190607450011798, 0.159934986791508, 0.157561522375653, 0.16468191562322, 0.157561522375653, 0.150623703313921, 0.155370632145632, 0.167055380039076, 0.143503310066354, 0.155188057959797]			[1.044, 0.876, 0.863, 0.902, 0.863, 0.825, 0.851, 0.915, 0.786, 0.85]	[3.65034965034965, 0.58950201884253, 0.726430976430976, 0.826764436296975, 0.818785578747628, 1.00732600732601, 1.39967105263158, 1.91823899371069, 2.01538461538462, 8.5]			
754	354	saliva	h	[0.0, 0.5, 1.0, 1.5, 2.0, 4.0, 6.0, 8.0, 10.0, 24.0]	paraxanthine	concentration	µg/ml	/media/data/Perera2011_Fig1.png	244.0	[0.063, 0.183, 0.23, 0.261, 0.296, 0.381, 0.42, 0.42, 0.364, 0.17]	7.266750000000001	0.055737890577031754	[0.0399837466978771, 0.0447306755295886, 0.0376102822820214, 0.0399837466978771, 0.0423572111137328, 0.0399837466978771, 0.0352368178661657, 0.0447306755295886, 0.0447306755295886, 0.0516684945913207]			[0.219, 0.245, 0.206, 0.219, 0.232, 0.219, 0.193, 0.245, 0.245, 0.283]	[3.47619047619048, 1.33879781420765, 0.895652173913044, 0.839080459770115, 0.783783783783784, 0.574803149606299, 0.45952380952381, 0.583333333333333, 0.673076923076923, 1.66470588235294]			
810	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine	concentration	µg/l	/media/data/Kirchheiner2007_Fig1b.png	266.0	[0.0361, 1.8636, 1.7178, 1.5363, 1.2822, 1.0273, 0.8628, 0.4615, 0.35, 0.2927, 0.2535, 0.1813]	10.921724999999999	0.10342794401535316	[None, 0.428393899738702, 0.182933432792733, 0.125342743441068, 0.182817962738895, 0.141046670763026, 0.130625498404153, 0.0627291067474528, 0.0366040070666223, 0.020871212231205, 0.02615396719429, 0.020871212231205]			[None, 1.484, 0.6337, 0.4342, 0.6333, 0.4886, 0.4525, 0.2173, 0.1268, 0.0723, 0.0906, 0.0723]	[None, 0.796308220648208, 0.368902084061008, 0.282627091062943, 0.493916705662143, 0.475615691618807, 0.524455261937877, 0.470855904658722, 0.362285714285714, 0.247010591048855, 0.357396449704142, 0.398786541643685]			
1090	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	insulin	concentration	µU/ml	/media/data/Firth1986_Fig1.png	294.0	[9.69, 9.64, 9.59, 10.36, 26.21, 49.4, 40.35, 37.01, 35.23, 35.09, 31.94, 17.77, 7.68, 9.02, 8.74]	9825.125	0.00487435340474257	[5.3, 4.09, 4.9, 4.9, 9.39, 19.6, 13.47, 8.97, 4.49, 4.9, 13.88, 6.12, 4.49, 7.76, 6.52]							
812	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine	concentration	µg/l	/media/data/Kirchheiner2007_Fig1b.png	265.0	[0.0542, 1.7187, 1.4465, 1.1381, 0.9563, 0.7195, 0.6094, 0.3711, 0.2233, 0.1661, 0.1449, 0.0726]	7.486925	0.13300408251589638	[None, 0.327441320211451, 0.201891996329271, 0.125519172747723, 0.120031666276408, 0.0819206323217784, 0.0764029747160053, 0.0600912109743483, 0.0272867766842876, 0.0273169278187454, None, None]			[None, 1.086, 0.6696, 0.4163, 0.3981, 0.2717, 0.2534, 0.1993, 0.0905, 0.0906, None, None]	[None, 0.631872927212428, 0.462910473556861, 0.365785080397153, 0.4162919585904, 0.377623349548297, 0.41581883820151, 0.537052007545136, 0.405284370801612, 0.545454545454545, None, None]			
813	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine	concentration	µg/l	/media/data/Kirchheiner2007_Fig1b.png	264.0	[0.0, 0.089843, 0.089069, 0.033937, 0.051262, 0.049952, 0.030186, 0.045249, 0.024351, 0.021255, 0.036318, 0.036675]	0.896088	0.021776059180348018								
815	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-3-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1c.png	266.0	[0.2655, 20.9786, 50.189, 58.1579, 52.8546, 43.0419, 34.0269, 23.6957, 15.7534, 13.1191, 11.0183, 6.1058]	417.351625	0.09703268241831903	[None, 4.36857854685022, 7.35737655287762, 5.67108075414202, 5.21122126473248, 4.21529205038038, 3.90886339500798, 2.37556541760763, 1.60919067028532, 1.15008173622573, 0.919661243792155, 0.460090429517213]			[None, 15.1332, 25.4867, 19.6452, 18.0522, 14.6022, 13.5407, 8.2292, 5.5744, 3.984, 3.1858, 1.5938]	[None, 0.721363675364419, 0.507814461336149, 0.337790738661472, 0.341544539169722, 0.339255469670252, 0.397941040764807, 0.347286638504032, 0.353853771249381, 0.303679368249346, 0.289137162720202, 0.261030495594353]			
817	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-3-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1c.png	265.0	[0.7969, 24.9622, 41.1616, 44.3534, 39.3143, 30.0339, 23.9393, 17.3244, 12.037, 10.2009, 7.8325, 5.5757]	318.2727	0.08655644587047683	[None, 5.52338632132005, 5.2829913262882, 4.56283147976421, 4.24238522274697, 3.0419178043106, 2.08136296275476, 1.44110362254388, 1.04111867282702, 0.960554841555839, 0.800603073257336, 0.880654335242732]			[None, 18.319, 17.5217, 15.1332, 14.0704, 10.0889, 6.9031, 4.7796, 3.453, 3.1858, 2.6553, 2.9208]	[None, 0.733869610851608, 0.425680731555625, 0.34119593988285, 0.357895218788075, 0.335917080365853, 0.288358473305402, 0.275888342453418, 0.286865498047686, 0.31230577694125, 0.339010533035429, 0.523844539699051]			
818	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-3-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1c.png	264.0	[0.0021, 1.6015, 1.0774, 0.82, 0.8325, 1.3729, 1.3948, 0.8835, 0.377, 1.1945, 1.0615, 1.0345]	24.38695	0.0001717994774410362								
820	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-6-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1d.png	266.0	[0.0664, 2.3962, 10.192, 13.4539, 12.2508, 9.4418, 7.301, 4.1499, 2.5996, 1.984, 1.8328, 0.9343]	78.52145000000002	0.11533402708485396	[None, 0.442538981333848, 1.44334680546061, 1.44372208313558, 1.0775088073886, 0.846770772306965, 0.692185237731442, 0.596489430613262, 0.288588532054434, 0.211425668577241, 0.15415252187363, None]			[None, 1.533, 4.9999, 5.0012, 3.7326, 2.9333, 2.3978, 2.0663, 0.9997, 0.7324, 0.534, None]	[None, 0.63976295801686, 0.49057103610675, 0.37172864373899, 0.304682143206974, 0.310671693956661, 0.328420764278866, 0.497915612424396, 0.384559162948146, 0.369153225806452, 0.291357485814055, None]			
822	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-6-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1d.png	265.0	[0.6667, 3.5292, 9.0596, 10.6543, 9.3833, 6.9091, 5.6334, 3.4159, 2.2003, 1.784, 1.5668, 0.5343]	63.158699999999996	0.12643888964220729	[None, None, 1.1660951251545, 1.0451287737099, 0.803919698047691, 0.542901327046721, 0.522700066960011, 0.220917362172127, 0.221279175785621, 0.201198520236742, 0.181087713553405, None]			[None, None, 3.8675, 3.4663, 2.6663, 1.8006, 1.7336, 0.7327, 0.7339, 0.6673, 0.6006, None]	[None, None, 0.426895227162347, 0.325342819331162, 0.284153762535569, 0.260612814983138, 0.307736003124223, 0.214496911502093, 0.333545425623779, 0.374047085201794, 0.383329078376308, None]			
823	374	plasma	h	[0.0, 0.5, 1.0, 1.5, 2.0, 3.0, 4.0, 6.0, 8.0, 10.0, 12.0, 24.0]	morphine-6-glucuronide	concentration	µg/l	/media/data/Kirchheiner2007_Fig1d.png	264.0	[0.1991, 0.4617, 0.6579, 0.9865, 0.7828, 0.774, 0.4322, 0.3487, 0.4673, 0.1825, 0.2332, 0.2663]	8.339425	0.049202141543547524								
1091	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	insulin	concentration	µU/ml	/media/data/Firth1986_Fig1.png	295.0	[13.77, 14.95, 14.09, 13.22, 22.13, 24.1, 24.44, 25.99, 25.44, 26.11, 25.82, 21.44, 16.25, 16.78, 16.09]	9407.575	0.0019849558066532508	[6.12, 6.53, 5.31, 4.49, 4.9, 4.08, 6.94, 5.3, 5.31, 4.49, 5.71, 4.49, 6.53, 6.12, 6.13]							
1092	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	c-peptide	concentration	ng/ml	/media/data/Firth1986_Fig1.png	294.0	[2.08, 2.01, 2.04, 2.07, 3.05, 4.88, 5.15, 4.99, 4.86, 5.1, 4.59, 3.5, 2.1, 2.24, 1.79]	1560.0500000000002	0.003195354195867226	[0.89, 0.77, 0.77, 0.8, 0.89, 1.84, 1.44, 1.1, 0.49, 0.67, 1.1, 1.07, 0.55, 0.89, 0.64]							
1093	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	c-peptide	concentration	ng/ml	/media/data/Firth1986_Fig1.png	295.0	[2.11, 2.08, 2.01, 2.04, 2.53, 2.83, 2.92, 3.03, 3.21, 3.2, 3.12, 2.95, 2.69, 2.52, 2.35]	1256.925	0.0010841255647048688	[0.71, 0.74, 0.77, 0.86, 0.49, 0.61, 0.64, 0.52, 0.49, 0.49, 0.52, 0.52, 0.52, 0.49, 0.46]							
1094	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucagon	concentration	pg/ml	/media/data/Firth1986_Fig1.png	294.0	[137.22, 134.0, 133.88, 131.7, 140.78, 137.52, 119.89, 117.63, 111.14, 107.68, 119.27, 107.24, 124.97, 124.23, 130.69]	54273.775	-0.00011707370604853508	[21.55, 22.58, 26.67, 22.61, 24.63, 26.69, 23.58, 24.59, 24.63, 26.67, 31.78, 18.47, 26.68, 27.7, 41.01]							
1095	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucagon	concentration	pg/ml	/media/data/Firth1986_Fig1.png	295.0	[119.77, 121.7, 120.56, 116.34, 154.11, 145.71, 131.17, 120.73, 112.16, 105.64, 100.8, 111.34, 113.68, 123.21, 135.82]	52791.975	2.5096174287870718e-05	[12.3, 12.32, 12.32, 11.3, 19.47, 16.42, 15.39, 11.27, 13.34, 15.39, 14.37, 16.42, 16.4, 21.53, 25.66]							
1096	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig2.png	294.0	[None, 1.6, 1.93, 1.62, 3.12, 3.45, 2.94, 2.29, 2.54, 2.89, 2.41, 2.27, 1.89, 1.98, 1.69]		0.00048464581755734866	[None, 0.2, 0.59, 0.39, 0.57, 0.49, 0.27, 0.59, 0.41, 0.51, 0.31, 0.31, 0.31, 0.23, 0.14]							
1097	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig2.png	295.0	[None, 3.03, 2.77, 2.91, 4.43, 4.56, 4.76, 4.87, 3.93, 3.63, 3.29, 2.62, 2.04, 2.01, 1.93]		0.0016467583534799407	[None, 0.25, 0.37, 0.43, 0.35, 0.43, 0.35, 0.55, 0.37, 0.35, 0.21, 0.2, 0.12, 0.2, 0.18]							
1098	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	rd	mg/kg/min	/media/data/Firth1986_Fig2.png	294.0	[None, 1.9, 1.08, 1.94, 2.04, 2.09, 3.08, 2.64, 2.64, 3.1, 2.9, 2.54, 2.15, 1.99, 1.88]		-0.00020495872964891262	[None, 0.24, 0.77, 0.37, 0.24, 0.35, 0.41, 0.43, 0.35, 0.49, 0.39, 0.26, 0.18, 0.22, 0.2]							
1099	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	rd	mg/kg/min	/media/data/Firth1986_Fig2.png	295.0	[None, 3.34, 3.1, 3.3, 3.02, 3.04, 3.67, 4.41, 4.03, 4.01, 3.74, 3.38, 2.92, 2.6, 2.55]		0.0005623161947615412	[None, 0.28, 0.31, 0.31, 0.3, 0.35, 0.2, 0.3, 0.22, 0.19, 0.07, 0.17, 0.26, 0.13, 0.17]							
1100	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig3.png	294.0	[None, None, None, 0.17, 1.32, 2.15, 1.64, 1.3, 1.8, 2.06, 1.6, 1.52, 0.82, 0.68, 0.33]			[None, None, None, 0.14, 0.52, 0.32, 0.21, 0.32, 0.35, 0.46, 0.22, 0.19, 0.17, 0.19, 0.14]							
1101	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig3.png	295.0	[None, None, None, 0.0, 1.84, 2.37, 2.45, 2.68, 2.21, 2.09, 1.89, 1.31, 0.95, 0.65, 0.55]			[None, None, None, 0.13, 0.35, 0.35, 0.35, 0.4, 0.24, 0.4, 0.19, 0.18, 0.14, 0.16, 0.11]							
1102	394	plasma	min	[-30.0, -20.0, -10.0, 0.0, 15.0, 30.0, 45.0, 60.0, 90.0, 120.0, 180.0, 240.0, 300.0, 360.0, 420.0]	glucose	ra	mg/kg/min	/media/data/Firth1986_Fig3.png	294.0	[None, 1.75, 1.99, 1.72, 1.92, 1.4, 1.46, 1.04, 0.83, 0.92, 0.81, 0.83, 1.2, 1.36, 1.54]		0.0006965938604158063	[None, 0.23, 0.31, 0.24, 0.18, 0.23, 0.21, 0.23, 0.18, 0.15, 0.15, 0.11, 0.23, 0.1, 0.16]							
1161	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GIP	concentration	pmol/l	/media/data/Knop2007_Fig3.png	305.0	[11.86, 11.17, 12.04, None, None, 10.27, None, None, 10.55, None, None, None, None, 10.14, None, None, 11.76, None, None, 8.73]			[1.27, 1.67, 2.55, None, None, 1.76, None, None, 2.35, None, None, None, None, 2.16, None, None, 2.65, None, None, 1.86]							
1162	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GIP	concentration	pmol/l	/media/data/Knop2007_Fig3.png	304.0	[13.62, 13.33, 12.73, None, None, 10.95, None, None, 11.73, None, None, None, None, 11.61, None, None, 13.33, None, None, 9.61]			[1.96, 1.47, 1.47, None, None, 1.76, None, None, 1.57, None, None, None, None, 2.25, None, None, 1.77, None, None, 1.37]							
1163	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	305.0	[10.51, 10.51, 11.1, None, None, 11.18, None, None, 12.35, None, None, None, None, 13.01, None, None, 11.91, None, None, 8.31]			[1.54, 1.25, 1.1, None, None, 1.62, None, None, 2.43, None, None, None, None, 1.47, None, None, 1.18, None, None, 1.4]							
1164	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	304.0	[15.74, 14.26, 13.16, None, None, 12.13, None, None, 12.35, None, None, None, None, 12.87, None, None, 14.12, None, None, 12.28]			[2.28, 1.47, 1.54, None, None, 1.47, None, None, 2.43, None, None, None, None, 1.76, None, None, 1.84, None, None, 1.76]							
1165	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	305.0	[1.78, 1.44, 1.7, None, None, 1.52, None, None, 1.35, None, None, None, None, 1.19, None, None, 1.3, None, None, 1.23]			[0.52, 0.42, 0.42, None, None, 0.38, None, None, 0.38, None, None, None, None, 0.39, None, None, 0.34, None, None, 0.38]							
1166	398	plasma	min	[-15.0, -10.0, 0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 70.0, 90.0, 120.0, 150.0, 180.0, 240.0]	GLP-1	concentration	pmol/l	/media/data/Knop2007_Fig3.png	304.0	[1.85, 2.17, 1.98, None, None, 1.82, None, None, 1.79, None, None, None, None, 1.73, None, None, 1.31, None, None, 1.18]			[0.43, 0.43, 0.39, None, None, 0.62, None, None, 0.48, None, None, None, None, 0.48, None, None, 0.39, None, None, 0.47]							
1167	400	plasma	min	[-30.0, -20.0, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0, 225.0, 240.0]	glucose	concentration	mg/dl	/media/data/Thomaseth2008_Fig1.png	307.0	[None, None, 98.22, 133.73, 153.78, 151.11, 140.25, 133.04, 128.55, 115.87, 105.02, 100.53, 98.76, 97.91, 92.51, 89.84, 89.89, 90.86, 87.27]			[None, None, 9.09, 4.54, 6.36, 8.18, 9.09, 8.18, 5.45, 8.18, 6.36, 7.28, 7.27, 8.18, 6.36, 5.46, 7.27, 8.18, 6.36]							
1168	400	plasma	min	[None, None, 0.0, 15.0, 30.0, 45.0, 60.0, 75.0, 90.0, 105.0, 120.0, 135.0, 150.0, 165.0, 180.0, 195.0, 210.0, 225.0, 240.0]	glucose	concentration	mg/dl	/media/data/Thomaseth2008_Fig1.png	308.0	[None, None, 38.54, 65.87, 110.47, 148.71, 177.85, 184.27, 199.78, 198.02, 194.43, 182.67, 172.73, 155.51, 135.56, 117.44, 100.22, 85.73, 72.14]			[None, None, 11.82, 13.64, 15.45, 15.45, 15.45, 17.27, 17.27, 15.45, 19.09, 15.45, 17.27, 16.37, 14.54, 15.45, 12.73, 13.64, 14.55]							
